,bonndorf,gorisried,,neuhausen,,neuss,,grundau,strohkirchen,sehlem,wulfrath,obersimten,,thalheim,borde-hakel,tangstedt,probstzella
,tengen,lengenwang,,herzberg,,neunkirchen,,schmitten,wobbelin,bockenem,schwelm,lemberg,,gornsdorf,bordeland,bonningstedt,remptendorf
,muhlhausen-ehingen,lechbruck,,schlieben,,neumunster,,friedrichsdorf,spornitz,wallmoden,neuenrade,erfweiler,,gelenau,barby,grosshansdorf,melpers
,volkertshausen,steingaden,,crinitz,,neumarkt-in-der-oberpfalz,,limeshain,kreien,liebenburg,grefrath,schwanheim,,grossolbersdorf,zerbst,sirksfelde,ellingshausen
,bodman-ludwigshafen,wildsteig,,forst,,neuburg-schrobenhausen,,wachtersbach,buchberg,schladen,ratingen,dimbach,,pockau,schonebeck,ritzerau,marisfeld
,frickingen,riegsee,,calau,,mecklenburgische-seenplatte,,wollstadt,gross-kelle,hornburg,ennepetal,volkersweiler,,zwickau,oschersleben,nusse,oberstadt
,heiligenberg,benediktbeuern,,kolkwitz,,neckar-odenwald-kreis,,altenstadt,kummerow,weenzen,altena,waldrohrbach,,stollberg,am-grossen-bruch,panten,grub
,baienfurt,rottach-egern,,hohenbucko,,munster,,bad-soden-salmunster,nostorf,hoyershausen,nettetal,waldhambach,,lengefeld,wanzleben-borde,lankau,bischofrod
,wolfegg,marktschellenberg,,cottbus,,munchen,,sinntal,bengerstorf,gielde,tonisvorst,eschbach,,sayda,gommern,fredeburg,eichenberg
,wieden,uffing,,vetschau,,mulheim-an-der-ruhr,,hunfelden,setzin,aerzen,heiligenhaus,hordt,,niederdorf,ausleben,schmilau,katzhutte
,todtnau,spatzenhausen,,lebusa,,muhldorf-am-inn,,wehrheim,toddin,emmerthal,gevelsberg,mauschbach,,burkhardtsdorf,hotensleben,salem,reichmannsdorf
,wutach,sindelsdorf,,werben,,monchengladbach,,rosbach,moraas,marienhagen,nachrodt-wiblingwerde,dietrichingen,,rechenberg-bienenmuhle,volpke,kittlitz,leutenberg
,orsingen-nenzingen,bichl,,guhrow,,erzgebirgskreis,,budingen,lublow,bruggen,krefeld,grosssteinhausen,,werdau,wormsdorf,neuendeich,erbenhausen
,leutkirch,bad-wiessee,,briesen,,minden-lubbecke,,bad-camberg,funfseen,eberholzen,balve,riedelberg,,oelsnitz,hohe-borde,prisdorf,meiningen
,blumberg,tegernsee,,burg,,miltenberg,,niddatal,walow,sibbesse,sundern,bottenbach,,lugau,magdeburg,kummerfeld,schmeheim
,buggingen,fischbachau,,heinersbruck,,miesbach,,neu-anspach,gotthun,westfeld,velbert,hauenstein,,langenbernsdorf,mockern,borstel-hohenraden,altenfeld
,sulzburg,flintsbach,,luckau,,mettmann,,florstadt,blumenholz,almstedt,meschede,lug,,mulsen,ummendorf,hasloh,meuselbach-schwarzmuhle
,munstertal,schleching,,dahme,,merzig-wadern,,glauburg,blankensee,bad-salzdetfurth,sprockhovel,wernersberg,,gersdorf,eilsleben,ahrensburg,cursdorf
,engen,bayerisch-gmain,,lubbenau,,memmingen,,brachttal,ramin,sehlde,olsberg,leinsweiler,,jahnsdorf,biederitz,schonberg,deesbach
,aach,kempten,,drehnow,,meissen,,steinau,grambow,werlaburgdorf,kempen,ilbesheim,,amtsberg,sommersdorf,wentorf,burgk
,herdwangen-schonach,betzigau,,peitz,,mayen-koblenz,,weilrod,schwanheide,salzhemmendorf,hagen,ottersheim,,zschopau,harbke,sandesneben,rohr
,baindt,stotten,,janschwalde,,markisch-oderland,,usingen,gresse,banteln,bestwig,knittelsheim,,bornichen,wefensleben,luchow,dillstadt
,bergatreute,bernbeuren,,ihlow,,markischer-kreis,,friedberg,kirch-jesar,rheden,wetter,althornbach,,lichtenstein,dahlenwarsleben,kuhsen,frauenwald
,stockach,rottenbuch,,straupitz,,marburg-biedenkopf,,brechen,damm,haverlah,iserlohn,hornbach,,hartmannsdorf,barleben,albsfelde,neustadt
,lenzkirch,eglfing,,drachhausen,,mansfeld-sudharz,,reichelsheim,parchim,heere,hemer,kleinsteinhausen,,bernsdorf,morsleben,giesensdorf,grossbreitenbach
,eigeltingen,obersochering,,tauer,,mannheim,,ranstadt,gischow,heiningen,wachtendonk,pirmasens,,erlbach-kirchberg,alleringersleben,mustin,oberweissbach
,illmensee,habach,,niederer-flaming,,mainz-bingen,,ortenberg,zislow,borssum,herdecke,ruppertsweiler,,gornau,ostingersleben,uetersen,meura
,wilhelmsdorf,wackersberg,,drahnsdorf,,mainz,,kefenrod,kratzeburg,achim,brilon,hinterweidenthal,,grunhainichen,ingersleben,ratzeburg,drognitz
,fronreute,schliersee,,kasel-golzig,,main-taunus-kreis,,birstein,cammin,hedeper,hattingen,spirkelbach,,altenberg,erxleben,seestermuhe,essbach
,heitersheim,brannenburg,,neu-zauche,,main-tauber-kreis,,schluchtern,nieden,roklum,arnsberg,annweiler,,sankt-egidien,moser,gross-nordende,gorkwitz
,loffingen,nussdorf,,lubben,,main-spessart,,ober-morlen,fahrenwalde,winnigstedt,duisburg,ranschbach,,oberlungwitz,beendorf,tornesch,schleiz
,hohenfels,unterwossen,,schenkendobern,,main-kinzig-kreis,,bad-nauheim,hagenow,gevensleben,mulheim,birkweiler,,neukirchen,schopsdorf,ammersbek,oberweid
,fleischwangen,bad-reichenhall,,guben,,magdeburg,,villmar,korchow,glandorf,kerken,landau,,borstendorf,altenhausen,delingsdorf,kaltenwestheim
,hinterzarten,wiggensbach,,golssen,,luneburg,,limburg,rastow,eime,witten,offenbach,,neukirchen,wolmirstedt,todendorf,aschenhausen
,titisee-neustadt,bobing,,niedergorsdorf,,ludwigslust-parchim,,gravenwiesbach,lewitzrand,gronau,menden,bellheim,,leubsdorf,westheide,schiphorst,oberkatz
,riedhausen,antdorf,,lieberose,,ludwigshafen-am-rhein,,wolfersheim,rom,holle,neukirchen-vluyn,siebeldingen,,eppendorf,suplingen,labenz,stepfershausen
,guggenhausen,bad-heilbrunn,,juterbog,,ludwigsburg,,echzell,lutheran,baddeckenstedt,moers,walshausen,,grosshartmannsdorf,zielitz,duvensee,rippershausen
,ebenweiler,gaissach,,unterspreewald,,luchow-dannenberg,,hirzenhain,lubz,elbe,schwerte,munchweiler,,mulda,burg,niendorf-bei-berkenthin,bohlen
,wolpertswende,gmund,,jamlitz,,lubeck,,runkel,plau-am-see,flothe,warstein,wilgartswiesen,,frauenstein,loitsche-heinrichsberg,behlendorf,wildenspring
,aichstetten,hausham,,rabenstein,,lorrach,,elz,penkow,beierstedt,straelen,rinnthal,,hohenstein-ernstthal,haldensleben,kulpin,wittgendorf
,bad-wurzach,penzberg,,schlepzig,,lippe,,waldsolms,sietow,jerxheim,marsberg,albersweiler,,crimmitschau,bulstringen,harmsdorf,hohenwarte
,bad-krozingen,bad-tolz,,baruth,,lindau,,nidda,klein-vielen,sollingen,rheurdt,bornheim,,dennheritz,colbitz,ziethen,altenbeuthen
,ehrenkirchen,neuburg,,schwielochsee,,limburg-weilburg,,flieden,hohenzieritz,bad-laer,oberhausen,germersheim,,glauchau,rogatz,seester,crispendorf
,bollschweil,wildpoldsried,,niemegk,,lichtenfels,,kalbach,damerow,despetal,essen,dellfeld,,augustusburg,flechtingen,heidgraben,neundorf-bei-schleiz
,friedenweiler,unterthingau,,neuzelle,,leverkusen,,weinbach,zusedom,diekholzen,frondenberg,nunschweiler,,chemnitz,angern,klein-nordende,oettersdorf
,hufingen,huglfing,,treuenbrietzen,,landkreis-leipzig,,rockenberg,bergholz,dorstadt,bochum,rieschweiler-muhlbach,,lichtenberg,calvorde,lieth,kirschkau
,geisingen,iffeldorf,,luckenwalde,,leipzig,,gedern,barkhagen,semmenstedt,ense,hoheischweiler,,meerane,genthin,hammoor,suhl
,hausen,greiling,,markisch-buchholz,,leer,,freiensteinau,gross-nemerow,uehrde,ruthen,rodalben,,remse,burgstall,steinburg,unterweid
,muhlingen,reichersbeuern,,friedland,,landkreis-landshut,,weilmunster,holldorf,hameln,warburg,frankweiler,,callenberg,oebisfelde-weferlingen,steinhorst,kaltensundheim
,bad-waldsee,waakirchen,,wiesenburg,,landsberg-am-lech,,butzbach,woldegk,dissen,kamp-lintfort,zeiskam,,hilbersdorf,tangerhutte,klinkrade,unterkatz
,hartheim,neubeuern,,teupitz,,landkreis-wurzburg,,neuhof,mildenitz,coppenbrugge,holzwickede,gleisweiler,,falkenau,jerichow,goldenitz,walldorf
,pfaffenweiler,marquartstein,,halbe,,landkreis-schweinfurt,,beselich,rollwitz,betheln,wickede,bochingen,,schmiedeberg,gardelegen,hollenbek,utendorf
,solden,ruhpolding,,schlaubetal,,landkreis-rosenheim,,munzenberg,plowen,cramme,mohnesee,flemlingen,,glashutte,berge,einhaus,kuhndorf
,horben,inzell,,lawitz,,landkreis-regensburg,,gersfeld,lehsen,kissenbruck,gelsenkirchen,walsheim,,jonsdorf,tangermunde,romnitz,schmiedefeld
,oberried,piding,,bad-belzig,,landkreis-passau,,hadamar,bandenitz,remlingen,dortmund,knoringen,,oybin,wust-fischbeck,bak,gillersdorf
,breitnau,lauben,,siehdichum,,landkreis-munchen,,hungen,alt-zachun,ingeleben,geldern,essingen,,schonberg,schonhausen,mechow,friedersdorf
,reichenbach,kraftisried,,linthe,,rhein-pfalz-kreis,,grebenhain,hoort,twieflingen,bad-wunnenberg,zweibrucken,,limbach-oberfrohna,stendal,neuendorf,mellenbach-glasbach
,braunlingen,marktoberdorf,,munchehofe,,landkreis-kaiserslautern,,ebersburg,uelitz,neuenkirchen,bottrop,contwig,,niederwiesa,klotze,seeth-ekholt,unterweissbach
,immendingen,bernried,,tauche,,landkreis-hof,,poppenhausen,lubesse,elze,issum,hohfroschen,,floha,hassel,ellerhoop,doschnitz
,emmingen-liptingen,burggen,,eisenhuttenstadt,,landkreis-furth,,weilburg,raduhn,ohrum,herne,merzalben,,oederan,kalbe,quickborn,arnsgereuth
,sauldorf,oberhausen,,gorzke,,landkreis-coburg,,langgons,domsuhl,wittmar,unna,eusserthal,,pretzschendorf,bismark,tangstedt,gossitz
,wald,bad-feilnbach,,gross-koris,,landkreis-bayreuth,,eichenzell,greven,vahlberg,rheinberg,dernbach,,liebstadt,arneburg,jersbek,paska
,pfullendorf,altenmarkt,,hermsdorf,,landkreis-bamberg,,elbtal,bobzin,schoppenstedt,castrop-rauxel,burrweiler,,oberwiera,eichstedt,tremsbuttel,ziegenruck
,konigseggwald,samerberg,,beeskow,,landkreis-augsburg,,schoffengrund,malchow,dahlum,werl,roschbach,,waldenburg,klietz,lasbek,volkmannsdorf
,eichstegen,aschau,,vogelsang,,landkreis-aschaffenburg,,huttenberg,gohren-lebbin,schoningen,buren,hochstadt,,brand-erbisdorf,jubar,stubben,pormitz
,altshausen,grassau,,bruck,,landkreis-ansbach,,hosenfeld,klink,bad-iburg,soest,lustadt,,dippoldiswalde,rohrberg,duchelsdorf,kaltennordheim
,aitrach,staudach-egerndach,,wendisch-rietz,,aachen,,ehrenberg,ankershagen,hilter,anrochte,westheim,,olbersdorf,beetzendorf,sierksrade,wahns
,schallstadt,miesbach,,mixdorf,,landau-in-der-pfalz,,schotten,petersdorf,hildesheim,borgentreich,lingenfeld,,niederfrohna,diesdorf,berkenthin,mehmels
,ebringen,raubling,,borkheide,,lahn-dill-kreis,,dornburg,boock,nordstemmen,dinslaken,ramberg,,muhlau,apenburg-winterfeld,buchholz,wallbach
,wittnau,dietmannsried,,trebbin,,kyffhauserkreis,,waldbrunn,kogel,salzgitter,gladbeck,hainfeld,,hartmannsdorf,rochau,bargteheide,stutzerbach
,au,haldenwang,,zossen,,kusel,,merenberg,klinken,wolfenbuttel,kevelaer,edesheim,,frankenstein,goldbeck,kollmar,mohrenbach
,ostrach,peiting,,ziltendorf,,kulmbach,,lohnberg,severin,buddenstedt,alpen,kleinfischlingen,,oberschona,hohenberg-krusemark,moorhusen,drobischau
,hosskirch,hohenpeissenberg,,graben,,kronach,,selters,granzin,hessisch-oldendorf,herten,weingarten,,grossschonau,kamern,elmshorn,oberhain
,aulendorf,sachsenkam,,beelitz,,krefeld,,braunfels,werder,schellerten,bad-sassendorf,massweiler,,zittau,kuhfelde,bevern,sitzendorf
,donaueschingen,rohrdorf,,diensdorf-radlow,,osnabruck,,linden,passow,dettum,voerde,thaleischweiler-froschen,,burgstadt,iden,ellerau,schwarzburg
,merzhausen,frasdorf,,rietz-neuendorf,,konstanz,,lich,kargow,evessen,kamen,donsieders,,taura,sandau,gross-boden,kaulsdorf
,kirchzarten,altusried,,gross-lindow,,koln,,dipperz,penzlin,kneitlingen,bonen,clausen,,frankenberg,dahre,siebenbaumen,wilhelmsdorf
,buchenbach,peissenberg,,wiesenau,,koblenz,,pohlheim,burg-stargard,warberg,recklinghausen,weyher,,freiberg,wallstawe,kastorf,bucha
,eisenbach,gunzach,,borkwalde,,kleve,,leun,helpt,georgsmarienhutte,sonsbeck,rhodt,,hermsdorf,osterburg,rondeshagen,plothen
,boms,aitrang,,bestensee,,kitzingen,,allendorf,papendorf,melle,lunen,grossfischlingen,,dohma,havelberg,gross-disnack,goschitz
,ebersbach-musbach,ruderatshofen,,storkow,,kiel,,fernwald,polzow,bad-munder,bergkamen,freimersheim,,konigstein,altmarkische-hohe,pogeez,langenwolschendorf
,stegen,ingenried,,mullrose,,kempten,,laubach,zerrenthin,giesen,welver,freisbach,,gohrisch,salzwedel,altenmoor,klings
,messkirch,altenstadt,,ziesar,,kelheim,,herbstein,pasewalk,sohlde,erwitte,schwegenheim,,bad-schandau,arendsee,raa-besenbek,kaltenlengsfeld
,freiburg,schongau,,golzow,,kaufbeuren,,fulda,wittenburg,lengede,lichtenau,battweiler,,hainewalde,werben,kolln-reisiek,oepfershausen
,tuttlingen,polling,,mittenwalde,,landkreis-kassel,,kunzell,hulseburg,rabke,willebadessen,reifenberg,,mittelherwigsdorf,altmarkische-wische,bullenkuhlen,metzels
,sankt-margen,konigsdorf,,reichenwalde,,karlsruhe,,wetzlar,gammelin,wolsdorf,weeze,hoheinod,,penig,seehausen,hemdingen,benshausen
,wurmlingen,bernau,,brieskow-finkenheerd,,kaiserslautern,,mengerskirchen,sulstorf,hagen,oer-erkenschwick,waldfischbach-burgalben,,claussnitz,zehrental,bilsen,zella-mehlis
,eberhardzell,ubersee,,wollin,,jerichower-land,,petersberg,tramm,rinteln,waltrop,leimen,,dorfhain,aland,kayhude,gehren
,tannheim,bergen,,rangsdorf,,jena,,hilders,grebbin,springe,geseke,venningen,,struppen,,bargfeld-stegen,konigsee
,merdingen,ainring,,bad-saarow,,ingolstadt,,lahnau,gallin,harsum,hunxe,bobingen,,porschdorf,,elmenhorst,allendorf
,sankt-peter,untrasried,,wenzlow,,ilm-kreis,,heuchelheim,alt-schwerin,sickte,lippetal,edenkoben,,rathmannsdorf,,schurensohlen,saalfeld
,brigachtal,biessenhofen,,michendorf,,hoxter,,giessen,silz,erkerode,uedem,altdorf,,seifhennersdorf,,bliestorf,kamsdorf
,talheim,bidingen,,konigs-wusterhausen,,holzminden,,ulrichstein,waren,frellstedt,xanten,gommersheim,,lunzenau,,klempau,unterwellenborn
,seitingen-oberflacht,schwabbruck,,ludwigsfelde,,hohenlohekreis,,lautertal,gross-dratow,heessen,wesel,harthausen,,halsbrucke,,gross-sarau,seisla
,rietheim-weilheim,schwabsoien,,schwielowsee,,hof,,grossenluder,krukow,luhden,dorsten,romerberg,,kreischa,,engelbrechtsche-wildnis,ranis
,fridingen,seeshaupt,,rauen,,hochtaunuskreis,,hofbieber,colpin,buchholz,datteln,grossbundenbach,,dohna,,herzhorn,schmorda
,bad-saulgau,warngau,,langewahl,,hochsauerlandkreis,,ehringshausen,strasburg,veltheim,werne,winterbach,,leutersdorf,,kiebitzreihe,moxa
,bad-schussenried,irschenberg,,briesen,,hildesheim,,reiskirchen,krugsdorf,supplingen,hamm,schmitshausen,,pirna,,bokholt-hanredder,keila
,ingoldingen,riedering,,jacobsdorf,,hildburghausen,,grunberg,rothenklempenow,helmstedt,lippstadt,herschberg,,altmittweida,,heede,knau
,umkirch,weilheim,,blankenfelde-mahlow,,herzogtum-lauenburg,,asslar,blankensee,hasbergen,salzkotten,sankt-martin,,hainichen,,alveslohe,dittersdorf
,bad-durrheim,freilassing,,frankfurt,,hersfeld-rotenburg,,greifenstein,luttow-valluhn,bissendorf,borchen,kirrweiler,,grossschirma,,henstedt-ulzburg,tegau
,tuningen,legau,,berkenbruck,,herne,,buseck,banzkow,sarstedt,beverungen,maikammer,,rabenau,,nienwohld,zeulenroda
,durchhausen,obergunzburg,,grossbeeren,,herford,,mucke,gohren,bad-eilsen,goch,kleinbundenbach,,stadt-wehlen,,neritz,greiz
,krauchenwies,hohenfurch,,schulzendorf,,helmstedt,,wartenberg,friedrichsruhe,hulsede,marl,biedershausen,,bobritzsch,,rumpel,andenhausen
,hohentengen,wielenbach,,eichwalde,,heinsberg,,bad-salzschlirf,herzberg,messenkamp,schermbeck,wallhalben,,tharandt,,politz,empfertshausen
,allmannsweiler,dietramszell,,zeuthen,,heilbronn,,driedorf,nossentiner-hutte,algermissen,selm,saalstadt,,lohmen,,rethwisch,zella
,steinhausen,kolbermoor,,spreenhagen,,heidenheim,,biebertal,mollenhagen,lahstedt,olfen,hermersberg,,hohnstein,,westerau,diedorf
,hochdorf,grabenstatt,,furstenwalde,,heidelberg,,nusttal,klein-lukow,cremlingen,paderborn,steinalben,,eibau,,grinau,friedelshausen
,breisach,vachendorf,,wusterwitz,,havelland,,lauterbach,puchow,konigslutter,nordkirchen,heltersberg,,mittweida,,krummesse,humpfershausen
,ihringen,teisendorf,,stahnsdorf,,hassberge,,sinn,mallin,supplingenburg,brakel,hanhofen,,heidenau,,gluckstadt,wasungen
,gottenheim,rosenheim,,schonefeld,,harburg,,lollar,wulkenzin,ilsede,kalkar,dudenhofen,,sebnitz,,barmstedt,christes
,march,stephanskirchen,,werder,,hannover,,feldatal,pragsdorf,ohne,hamminkeln,kashofen,,wechselburg,,blomesche-wildnis,viernau
,gundelfingen,friesenried,,gross-kreutz,,hamm,,tann,neetzka,buckeburg,wadersloh,krahenberg,,rossau,,sommerland,langewiesen
,heuweiler,eurasburg,,potsdam,,hameln-pyrmont,,wettenberg,gross-miltzow,ahnsen,bad-driburg,knopp-labach,,reinsberg,,klein-offenseth-sparrieshoop,pennewitz
,glottertal,geretsried,,steinhofel,,hamburg,,hohenahr,gross-luckow,obernkirchen,haltern,hettenhausen,,bannewitz,,langeln,bechstedt
,gutenbach,weyarn,,treplin,,halle,,staufenberg,blumenhagen,pohle,beckum,weselberg,,ebersbach-neugersdorf,,nahe,peuschen
,furtwangen,bad-aibling,,teltow,,harz,,schlitz,schonwalde,lauenau,bedburg-hau,horbach,,narsdorf,,sulfeld,grobengereuth
,vohrenbach,prien,,bensdorf,,hagen,,breitscheid,koblentz,pattensen,rees,geiselberg,,erlau,,grabau,dreba
,gunningen,chiemsee,,brandenburg,,gutersloh,,rabenau,zarrentin,hohenhameln,raesfeld,schmalenberg,,freital,,barnitz,chursdorf
,durbheim,traunstein,,kleinmachnow,,landkreis-rostock,,schwalmtal,schossin,vechelde,ahlen,erlenbach,,herrnhut,,gross-schenkenberg,zadelsdorf
,kolbingen,surberg,,erkner,,gunzburg,,hunfeld,holthusen,brunswick,rosendahl,spires,,ostritz,,gross-gronau,mohlsdorf
,beuron,wolfertschwenden,,grunheide,,gross-gerau,,herborn,plate,osnabruck,delbruck,bechhofen,,seelitz,,bad-oldesloe,neidhartshausen
,leibertingen,bohen,,lebus,,greiz,,mittenaar,sukow,wennigsen,altenbeken,rosenkopf,,durrrohrsdorf-dittersbach,,elskop,springstille
,mengen,mauerstetten,,falkenhagen,,grafschaft-bentheim,,bischoffen,zapel,mariental,kranenburg,gerhardsbrunn,,neustadt,,landscheide,bermbach
,berkheim,stottwang,,woltersdorf,,gottingen,,fronhausen,grambow,suddendorf,reken,obernheim-kirchenarnbach,,frohburg,,suderau,gehlberg
,vorstetten,kaltental,,roskow,,gotha,,burghaun,diestelow,stavern,ludinghausen,linden,,geithain,,horst,rottenbach
,denzlingen,osterzell,,ketzin,,goslar,,romrod,neu-poserin,belm,langenberg,schopp,,rochlitz,,gross-offenseth-aspern,bad-blankenburg
,villingen-schwenningen,kinsau,,lietzen,,gorlitz,,rasdorf,jabel,seggebruch,rietberg,neustadt,,kriebstein,,kisdorf,krolpa
,balgheim,wessobrunn,,podelzig,,goppingen,,siegbach,vielist,nienstadt,hoxter,lambsborn,,nossen,,itzstedt,wernburg
,barenthal,holzkirchen,,schoneiche,,gifhorn,,lohra,schloen,apelern,cleves,martinshohe,,wilsdruff,,borstel,bodelwitz
,irndorf,rimsting,,rudersdorf,,giessen,,ebsdorfergrund,gross-plasten,rennau,ascheberg,mittelbrunn,,dresden,,meddewade,gertewitz
,inzigkofen,gstadt,,beetzsee,,germersheim,,homberg,lapitz,barsinghausen,bad-lippspringe,queidersbach,,stolpen,,klein-wesenberg,quaschwitz
,sigmaringendorf,kaufbeuren,,muncheberg,,gera,,dillenburg,sponholz,bad-bentheim,drensteinfurt,krickenbach,,berthelsdorf,,borsfleth,mossbach
,scheer,bruckmuhl,,reitwein,,gelsenkirchen,,bad-endbach,kublank,schuttorf,nieheim,trippstadt,,sohland,,krempdorf,merkendorf
,herbertingen,lautrach,,petershagen,,garmisch-partenkirchen,,grebenau,schonhausen,samern,hovelhof,elmstein,,neusalza-spremberg,,krempe,silberfeld
,durnau,ronsberg,,pawesin,,furth,,haiger,viereck,bad-essen,schlangen,lambrecht,,durrhennersdorf,,lutzhorn,weissendorf
,bad-buchau,irsee,,rehfelde,,furstenfeldbruck,,alsfeld,wessin,helpsen,rhede,hassloch,,niedercunnersdorf,,heidmoor,langenwetzendorf
,oggelshausen,apfeldorf,,seelow,,fulda,,gladenbach,zolkow,rodenberg,heiden,otterstadt,,bernstadt,,oersdorf,ilmenau
,ummendorf,pahl,,neuenhagen,,friesland,,kirtorf,wendisch-waren,gehrden,marienmunster,waldmohr,,konigsfeld,,winsen,schleid
,ochsenhausen,munsing,,fredersdorf-vogelsdorf,,freyung-grafenau,,antrifttal,grabowhofe,ronnenberg,isselburg,bruchmuhlbach-miesau,,zettlitz,,huttblek,wiesenthal
,erlenmoos,valley,,alt-tucheband,,freudenstadt,,haunetal,torgelow,hemmingen,bocholt,langwieden,,rosswein,,steinfeld,rossdorf
,botzingen,feldkirchen-westerham,,premnitz,,freising,,eiterfeld,neubrandenburg,laatzen,dulmen,oberarnbach,,steinigtwolmsdorf,,reinfeld,schwallungen
,vogtsburg,grosskarolinenfeld,,wustermark,,freiburg,,marburg,voigtsdorf,sehnde,sendenhorst,bann,,schirgiswalde-kirschau,,wesenberg,altersbach
,eichstetten,prutting,,falkensee,,mittelsachsen,,amoneburg,klein-luckow,grasleben,ennigerloh,stelzenberg,,oppach,,hamberge,steinbach-hallenberg
,reute,bad-endorf,,waldsieversdorf,,frankfurt-am-main,,ottrau,perlin,quendorf,oelde,esthal,,beiersdorf,,kaltenkirchen,elgersburg
,unterkirnach,chieming,,altlandsberg,,frankfurt-an-der-oder,,niederaula,dummer,salzbergen,emmerich,frankeneck,,schonbach,,wewelsfleth,wolfsberg
,dauchingen,nussdorf,,buckow,,frankenthal,,hohenroda,stralendorf,hespe,borken,lindenberg,,grossschweidnitz,,grevenkop,possneck
,trossingen,wolfratshausen,,brieselang,,forchheim,,eschenburg,crivitz,meerbeck,rheda-wiedenbruck,neidenfels,,schonau-berzdorf,,hohenfelde,dobritz
,spaichingen,kronburg,,strausberg,,flensburg,,angelburg,gross-niendorf,stadthagen,senden,bohl-iggelheim,,regis-breitingen,,brande-hornerkirchen,nimritz
,renquishausen,woringen,,rathenow,,euskirchen,,wohratal,mestlin,heuerssen,steinheim,schifferstadt,,geringswalde,,kattendorf,solkwitz
,kanzach,eggenthal,,nennhausen,,esslingen,,kirchhain,techentin,peine,horn-bad-meinberg,schonenberg-kubelberg,,waldheim,,sievershutten,oberoppurg
,moosburg,denklingen,,havelsee,,essen,,hauneck,goldberg,wendeburg,herzebrock-clarholz,hauptstuhl,,niederstriegis,,stuvenborn,weira
,tiefenbach,reichling,,neuhardenberg,,erlangen-hochstadt,,schenklengsfeld,neu-gaarz,querenhorst,verl,waldleiningen,,klipphausen,,seth,auma
,mittelbiberach,raisting,,nauen,,erlangen,,dietzholztal,gross-gievitz,bad-nenndorf,velen,ruppertsberg,,lawalde,,gross-niendorf,kuhdorf
,erolzheim,tutzing,,zechin,,erfurt,,lahntal,varchentin,lehre,gutersloh,meckenheim,,hartha,,travenbruck,neumuhle
,kirchdorf,egling,,kotzen,,erding,,schrecksbach,blankenhof,isterberg,augustdorf,waldsee,,ebersbach,,feldhorst,geisa
,sigmaringen,otterfing,,retzow,,enzkreis,,kirchheim,zirzow,wallenhorst,schloss-holte-stukenbrock,deidesheim,,neukirch,,heidekamp,dermbach
,sexau,rott,,glienicke,,ennepe-ruhr-kreis,,stadtallendorf,schonbeck,niedernwohren,schieder-schwalenberg,dunzweiler,,wilthen,,brokdorf,rosa
,waldkirch,wonneberg,,werneuchen,,emsland,,steffenberg,klein-rogahn,nordsehl,sudlohn,schmittweiler,,cunewalde,,neuenbrook,rotterode
,schonwald,petting,,oberbarnim,,emmendingen,,colbe,raben-steinfeld,lauenhagen,everswinkel,gries,,lobau,,rethwisch,unterschonau
,monchweiler,ottobeuren,,protzel,,emden,,willingshausen,pinnow,beckedorf,beelen,hutschenhausen,,radebeul,,westerhorn,oberschonau
,aldingen,pforzen,,letschin,,elbe-elster,,oberaula,barnin,schwulper,nottuln,landstuhl,,deutzen,,osterhorn,oberhof
,denkingen,germaringen,,hennigsdorf,,eisenach,,philippsthal,lansen-schonau,ostercappeln,gescher,kindsbach,,radeberg,,bokel,martinroda
,bottingen,westendorf,,pessin,,eichstatt,,dautphetal,bredenfelde,spelle,coesfeld,weidenthal,,grossharthau,,lentfohrden,rudolstadt
,konigsheim,oberostendorf,,hohen-neuendorf,,eichsfeld,,neustadt,buchholz,bohmte,detmold,niederkirchen,,grosspostwitz,,nutzen,oppurg
,schwenningen,fuchstal,,neutrebbin,,ebersberg,,neukirchen,molln,ludersfeld,blomberg,hochdorf-assenheim,,sohland,,kampen,kospoda
,ertingen,tuntenhausen,,paulinenaue,,dusseldorf,,breidenbach,woggersin,lindhorst,lugde,dittweiler,,borna,,struvenhutten,schmieritz
,alleshausen,schechen,,oberkramer,,duren,,rauschenberg,trollenhagen,hohnhorst,munster,brucken,,colditz,,leezen,lemnitz
,seekirch,sochtenau,,birkenwerder,,duisburg,,bad-hersfeld,neuenkirchen,haste,warendorf,borsborn,,dobeln,,neversdorf,tommelsdorf
,biberach,siegsdorf,,bernau,,dresden,,friedewald,glienke,vordorf,billerbeck,frankenstein,,mochau,,zarpen,wiebelsdorf
,bahlingen,eggstatt,,velten,,dortmund,,heringen,eichhorst,gross-twulpstedt,harsewinkel,forst,,frankenthal,,badendorf,staitz
,gutach,waging,,bliesdorf,,donnersbergkreis,,wetter,rothemuhl,wiedensahl,oerlinghausen,rodersheim-gronau,,demitz-thumitz,,lubeck,gohren-dohlen
,deisslingen,lachen,,leegebruch,,donau-ries,,ludwigsau,jatznick,pollhagen,stadtlohn,limburgerhof,,obergurig,,beidenfleth,hohenleuben
,bubsheim,markt-rettenbach,,rudnitz,,dithmarschen,,biedenkopf,hammer,lehrte,havixbeck,neuhofen,,markersdorf,,bahrenfleth,kauern
,egesheim,baisweil,,wriezen,,dingolfing-landau,,schwarzenborn,rognitz,didderse,telgte,dannstadt-schauernheim,,coswig,,kremperheide,lunzig
,stetten,vilgertshofen,,neulewin,,dillingen-an-der-donau,,neuenstein,schildetal,adenbuttel,barntrup,altrip,,bischofswerda,,krempermoor,wildetaube
